,date,03668_FD_STRAHL,03668_FG_STRAHL,03668_SD_STRAHL,05792_FD_STRAHL,05792_FG_STRAHL,05792_SD_STRAHL
1190,2018-04-05,653.0,799.0,1.5,977.0,1027.0,1.9
1191,2018-04-06,383.0,2215.0,12.7,578.0,2424.0,13.1
1192,2018-04-07,266.0,2288.0,12.8,208.0,2503.0,13.1
1193,2018-04-08,408.0,2187.0,12.4,444.0,2469.0,12.2
1194,2018-04-09,1181.0,1586.0,7.3,1036.0,1070.0,0.7
1195,2018-04-10,770.0,1771.0,8.7,865.0,2187.0,9.1
1196,2018-04-11,924.0,1415.0,4.9,722.0,2097.0,9.1
1197,2018-04-12,744.0,1407.0,4.9,1324.0,1812.0,7.7
1198,2018-04-13,691.0,860.0,1.4,1069.0,1810.0,6.2
1199,2018-04-14,728.0,2014.0,10.7,645.0,2473.0,11.9
1200,2018-04-15,1057.0,1498.0,5.1,1122.0,1220.0,2.3
1201,2018-04-16,897.0,1045.0,2.8,1268.0,1270.0,0.0
1202,2018-04-17,563.0,2176.0,11.7,1060.0,2216.0,7.5
1203,2018-04-18,392.0,2365.0,13.2,313.0,2733.0,13.7
1204,2018-04-19,432.0,2405.0,13.2,293.0,2775.0,13.6
1205,2018-04-20,466.0,2365.0,13.2,294.0,2789.0,13.7
1206,2018-04-21,590.0,2301.0,12.6,443.0,2564.0,12.9
1207,2018-04-22,746.0,2193.0,11.4,460.0,2546.0,12.0
1208,2018-04-23,959.0,1215.0,4.5,1065.0,2051.0,6.5
1209,2018-04-24,1046.0,1925.0,9.9,603.0,2657.0,10.8
1210,2018-04-25,891.0,1823.0,7.5,479.0,2703.0,12.1
1211,2018-04-26,814.0,2010.0,8.2,1690.0,1827.0,4.3
1212,2018-04-27,481.0,2530.0,12.0,594.0,2800.0,12.4
1213,2018-04-28,1012.0,1994.0,9.1,675.0,2736.0,12.1
1214,2018-04-29,572.0,2472.0,12.5,1139.0,2267.0,9.6
1215,2018-04-30,718.0,1715.0,6.0,1088.0,2462.0,8.2
1216,2018-05-01,804.0,1557.0,6.1,1445.0,1689.0,3.3
1217,2018-05-02,1226.0,1688.0,5.2,1366.0,1579.0,3.7
1218,2018-05-03,1284.0,2058.0,6.8,1612.0,2606.0,7.3
1219,2018-05-04,1039.0,2256.0,9.8,1787.0,2020.0,3.5
1220,2018-05-05,747.0,2530.0,13.3,1399.0,2096.0,5.7
1221,2018-05-06,363.0,2755.0,14.3,441.0,3018.0,14.4
1222,2018-05-07,380.0,2777.0,14.3,533.0,2428.0,10.1
1223,2018-05-08,471.0,2706.0,13.7,960.0,2320.0,10.9
1224,2018-05-09,852.0,2180.0,8.9,1054.0,1334.0,5.6
1225,2018-05-10,612.0,1451.0,6.2,1170.0,1693.0,3.5
1226,2018-05-11,1022.0,1301.0,4.0,609.0,2387.0,9.1
1227,2018-05-12,715.0,2645.0,11.8,1266.0,2010.0,5.2
1228,2018-05-13,791.0,2269.0,9.7,1125.0,2111.0,8.4
1229,2018-05-14,1069.0,2091.0,8.0,849.0,2073.0,6.5
1230,2018-05-15,842.0,1780.0,7.1,996.0,1003.0,0.5
1231,2018-05-16,1000.0,1443.0,3.1,1029.0,1029.0,0.0
1232,2018-05-17,899.0,951.0,1.0,1349.0,1358.0,0.3
1233,2018-05-18,963.0,2616.0,12.6,-999.0,1991.0,5.5
1234,2018-05-19,1294.0,2248.0,9.1,1015.0,1942.0,6.2
1235,2018-05-20,1082.0,1706.0,6.7,1438.0,2023.0,5.3
1236,2018-05-21,773.0,2740.0,12.5,879.0,1880.0,-999.0
1237,2018-05-22,829.0,2509.0,10.6,1157.0,1693.0,6.6
1238,2018-05-23,1101.0,1459.0,4.3,1273.0,1699.0,5.4
1239,2018-05-24,886.0,1209.0,3.6,1389.0,1729.0,4.1
1240,2018-05-25,1093.0,2107.0,9.7,914.0,2507.0,9.1
1241,2018-05-26,914.0,2698.0,12.1,825.0,2715.0,10.8
1242,2018-05-27,1357.0,2132.0,10.1,1164.0,1467.0,6.6
1243,2018-05-28,736.0,2824.0,14.4,965.0,2411.0,9.6
1244,2018-05-29,904.0,2103.0,9.1,1420.0,1640.0,3.1
1245,2018-05-30,741.0,2862.0,14.5,914.0,2324.0,8.5
1246,2018-05-31,917.0,2379.0,9.2,1049.0,2337.0,8.0
1247,2018-06-01,1133.0,2029.0,7.1,1431.0,1482.0,1.0
1248,2018-06-02,1084.0,2433.0,12.3,1351.0,2138.0,5.4
1249,2018-06-03,623.0,2934.0,14.7,996.0,2806.0,12.9
1250,2018-06-04,845.0,2840.0,13.3,808.0,2172.0,8.5
1251,2018-06-05,745.0,2928.0,14.3,1194.0,1711.0,4.1
1252,2018-06-06,1079.0,2442.0,11.3,988.0,1890.0,6.3
1253,2018-06-07,1114.0,2207.0,7.0,1360.0,1424.0,1.3
1254,2018-06-08,1009.0,2499.0,9.4,1461.0,1984.0,7.1
1255,2018-06-09,745.0,2299.0,9.7,1155.0,1701.0,6.0
1256,2018-06-10,1030.0,2777.0,12.4,1255.0,1803.0,4.6
1257,2018-06-11,968.0,1616.0,6.2,1177.0,1991.0,8.1
1258,2018-06-12,1451.0,1685.0,3.4,1070.0,1378.0,4.7
1259,2018-06-13,1001.0,1021.0,0.2,1054.0,1071.0,0.0
1260,2018-06-14,1317.0,1744.0,3.8,668.0,3308.0,12.9
1261,2018-06-15,1448.0,2472.0,9.9,1039.0,2917.0,12.7
1262,2018-06-16,1171.0,2020.0,6.9,1026.0,2866.0,10.1
1263,2018-06-17,1166.0,1834.0,7.3,1072.0,1256.0,1.8
1264,2018-06-18,1387.0,2406.0,7.2,1290.0,1341.0,0.9
1265,2018-06-19,1254.0,1579.0,3.0,1386.0,2399.0,6.1
1266,2018-06-20,807.0,2770.0,12.9,1170.0,2854.0,11.5
1267,2018-06-21,1201.0,2157.0,10.8,1009.0,1672.0,4.6
1268,2018-06-22,923.0,1872.0,8.0,1280.0,1351.0,3.0
1269,2018-06-23,1338.0,1839.0,4.7,1252.0,2389.0,6.6
1270,2018-06-24,1333.0,1713.0,3.3,1249.0,1820.0,3.8
1271,2018-06-25,1205.0,1897.0,6.6,1691.0,1726.0,1.5
1272,2018-06-26,1043.0,1522.0,6.2,1338.0,1890.0,4.1
1273,2018-06-27,1044.0,2513.0,8.9,1124.0,1181.0,0.8
1274,2018-06-28,860.0,994.0,2.5,758.0,758.0,0.0
1275,2018-06-29,1014.0,1959.0,7.5,1412.0,1510.0,2.1
1276,2018-06-30,533.0,3016.0,15.4,1281.0,2684.0,9.9
1277,2018-07-01,325.0,3176.0,15.6,1331.0,1387.0,2.7
1278,2018-07-02,314.0,3172.0,15.6,1302.0,1782.0,6.1
1279,2018-07-03,352.0,3122.0,15.4,880.0,977.0,1.3
1280,2018-07-04,1087.0,2348.0,11.1,824.0,1710.0,5.7
1281,2018-07-05,987.0,1792.0,8.6,940.0,1024.0,1.9
1282,2018-07-06,907.0,1963.0,7.5,416.0,416.0,0.0
1283,2018-07-07,604.0,3037.0,15.2,1520.0,1562.0,1.5
1284,2018-07-08,518.0,2863.0,12.5,1077.0,1086.0,0.3
1285,2018-07-09,1133.0,2609.0,11.5,1774.0,2344.0,5.7
1286,2018-07-10,964.0,1115.0,2.1,930.0,972.0,1.2
1287,2018-07-11,1132.0,1453.0,3.0,1416.0,1448.0,0.9
1288,2018-07-12,1163.0,2299.0,8.5,840.0,3002.0,11.4
1289,2018-07-13,974.0,2648.0,11.1,1167.0,2441.0,7.7
1290,2018-07-14,897.0,2624.0,12.6,1197.0,1468.0,3.2
1291,2018-07-15,1125.0,1973.0,8.7,1308.0,1724.0,3.4
1292,2018-07-16,958.0,2042.0,6.6,1266.0,1876.0,3.9
1293,2018-07-17,918.0,2475.0,12.0,995.0,1223.0,3.6
1294,2018-07-18,788.0,2694.0,13.8,1201.0,2211.0,6.7
1295,2018-07-19,514.0,2896.0,15.0,1131.0,2188.0,9.3
1296,2018-07-20,1043.0,2673.0,13.4,1145.0,1527.0,3.0
1297,2018-07-21,459.0,470.0,0.0,925.0,929.0,0.2
1298,2018-07-22,814.0,826.0,0.0,707.0,707.0,0.0
1299,2018-07-23,1039.0,2403.0,8.7,1043.0,1125.0,1.8
1300,2018-07-24,779.0,2569.0,13.7,1144.0,2554.0,10.4
1301,2018-07-25,513.0,2707.0,14.4,814.0,2006.0,7.8
1302,2018-07-26,604.0,2619.0,13.6,958.0,1611.0,5.4
1303,2018-07-27,861.0,2027.0,10.1,863.0,2220.0,8.9
1304,2018-07-28,1004.0,2114.0,9.0,1000.0,1869.0,7.0
1305,2018-07-29,1191.0,2218.0,9.8,969.0,2451.0,10.0
1306,2018-07-30,-999.0,-999.0,-999.0,746.0,2900.0,13.7
1307,2018-07-31,-999.0,-999.0,-999.0,569.0,2835.0,13.7
1308,2018-08-01,1028.0,2514.0,11.6,678.0,2233.0,8.7
1309,2018-08-02,1192.0,1806.0,6.8,1067.0,1262.0,3.6
1310,2018-08-03,795.0,2336.0,11.6,1312.0,2472.0,9.8
1311,2018-08-04,998.0,2044.0,9.0,841.0,1928.0,8.8
1312,2018-08-05,803.0,2492.0,13.7,1190.0,1566.0,3.3
1313,2018-08-06,356.0,2676.0,14.3,-999.0,-999.0,8.8
1314,2018-08-07,983.0,1944.0,8.2,996.0,1423.0,4.8
1315,2018-08-08,977.0,1699.0,6.7,1193.0,1876.0,6.6
1316,2018-08-09,572.0,2440.0,13.3,795.0,2483.0,10.2
1317,2018-08-10,1016.0,1796.0,6.0,1144.0,1213.0,0.4
1318,2018-08-11,928.0,2074.0,9.4,1643.0,2075.0,7.8
1319,2018-08-12,530.0,2474.0,13.5,625.0,2356.0,9.1
1320,2018-08-13,710.0,1472.0,6.3,964.0,1566.0,5.8
1321,2018-08-14,857.0,1189.0,3.0,948.0,1020.0,0.3
1322,2018-08-15,1075.0,1728.0,6.2,1094.0,1319.0,3.0
1323,2018-08-16,668.0,2287.0,12.7,1141.0,2192.0,10.1
1324,2018-08-17,561.0,2365.0,11.9,-999.0,-999.0,7.1
1325,2018-08-18,646.0,2219.0,10.9,1279.0,1705.0,6.2
1326,2018-08-19,640.0,2241.0,12.9,870.0,1667.0,6.8
1327,2018-08-20,543.0,2243.0,12.0,1172.0,1611.0,5.4
1328,2018-08-21,576.0,2066.0,11.7,980.0,2049.0,8.6
1329,2018-08-22,650.0,2061.0,11.4,819.0,1585.0,6.4
1330,2018-08-23,773.0,1285.0,6.7,850.0,994.0,3.0
1331,2018-08-24,946.0,1217.0,3.2,662.0,730.0,0.8
1332,2018-08-25,747.0,818.0,1.6,859.0,1014.0,0.8
1333,2018-08-26,761.0,2119.0,11.1,1043.0,1150.0,1.8
1334,2018-08-27,1114.0,1351.0,3.2,1211.0,1894.0,6.3
1335,2018-08-28,671.0,2112.0,11.6,554.0,2443.0,12.4
1336,2018-08-29,707.0,1995.0,11.4,785.0,2076.0,9.1
1337,2018-08-30,828.0,1027.0,2.7,869.0,869.0,0.0
1338,2018-08-31,628.0,637.0,0.0,442.0,442.0,0.0
1339,2018-09-01,847.0,927.0,0.9,1053.0,1137.0,0.0
1340,2018-09-02,306.0,308.0,0.0,1406.0,1887.0,4.3
1341,2018-09-03,711.0,803.0,1.7,897.0,1637.0,6.4
1342,2018-09-04,838.0,1201.0,4.1,1028.0,1030.0,0.1
1343,2018-09-05,778.0,1547.0,7.5,659.0,1966.0,8.8
1344,2018-09-06,757.0,1579.0,8.5,672.0,1690.0,7.3
1345,2018-09-07,786.0,1026.0,4.1,608.0,610.0,0.4
1346,2018-09-08,465.0,1887.0,10.1,201.0,2366.0,12.9
1347,2018-09-09,752.0,1803.0,10.3,452.0,2181.0,10.2
1348,2018-09-10,705.0,1680.0,9.7,730.0,1816.0,8.3
1349,2018-09-11,463.0,1833.0,12.1,461.0,2111.0,12.7
1350,2018-09-12,281.0,1910.0,12.3,229.0,2174.0,11.4
1351,2018-09-13,734.0,841.0,2.7,818.0,1146.0,3.4
1352,2018-09-14,870.0,1216.0,3.4,1103.0,1175.0,1.3
1353,2018-09-15,625.0,1757.0,10.0,941.0,1627.0,5.8
1354,2018-09-16,381.0,1813.0,11.6,405.0,1844.0,10.1
1355,2018-09-17,445.0,1763.0,11.5,-999.0,-999.0,-999.0
1356,2018-09-18,339.0,1734.0,11.5,663.0,873.0,3.0
1357,2018-09-19,519.0,1276.0,7.2,550.0,921.0,4.6
1358,2018-09-20,479.0,1526.0,10.3,231.0,2011.0,12.1
1359,2018-09-21,563.0,966.0,5.6,475.0,1729.0,8.6
1360,2018-09-22,790.0,897.0,1.9,979.0,1159.0,5.2
1361,2018-09-23,434.0,556.0,1.1,517.0,564.0,1.4
1362,2018-09-24,677.0,1293.0,6.4,970.0,1258.0,4.0
1363,2018-09-25,413.0,1563.0,10.0,225.0,1990.0,12.0
1364,2018-09-26,586.0,1529.0,9.9,313.0,1845.0,11.5
1365,2018-09-27,191.0,1637.0,11.6,112.0,1851.0,12.0
1366,2018-09-28,340.0,1546.0,10.1,216.0,1817.0,9.7
1367,2018-09-29,312.0,1633.0,11.5,336.0,1938.0,11.7
1368,2018-09-30,210.0,1613.0,11.3,282.0,1693.0,9.3
1369,2018-10-01,635.0,734.0,2.7,-999.0,435.0,0.0
1370,2018-10-02,530.0,565.0,1.1,256.0,1455.0,5.6
1371,2018-10-03,547.0,704.0,2.8,683.0,683.0,0.0
1372,2018-10-04,293.0,1444.0,10.9,203.0,-999.0,11.6
1373,2018-10-05,209.0,1471.0,11.1,173.0,1733.0,11.0
1374,2018-10-06,566.0,1194.0,6.5,580.0,1251.0,5.8
1375,2018-10-07,433.0,1160.0,7.8,532.0,541.0,0.1
1376,2018-10-08,482.0,1163.0,7.4,146.0,1659.0,11.2
1377,2018-10-09,599.0,1208.0,8.3,188.0,1640.0,11.2
1378,2018-10-10,278.0,1322.0,10.3,174.0,1644.0,11.2
1379,2018-10-11,202.0,1315.0,10.4,344.0,1332.0,8.1
1380,2018-10-12,203.0,1250.0,10.2,234.0,1526.0,10.8
1381,2018-10-13,205.0,1247.0,10.5,176.0,1543.0,11.0
1382,2018-10-14,235.0,1224.0,10.4,209.0,1529.0,10.9
1383,2018-10-15,229.0,1200.0,10.3,287.0,1458.0,10.1
1384,2018-10-16,383.0,1117.0,9.2,260.0,1431.0,10.2
1385,2018-10-17,344.0,1087.0,9.6,172.0,-999.0,10.4
1386,2018-10-18,410.0,992.0,6.7,615.0,-999.0,9.7
1387,2018-10-19,510.0,959.0,7.2,237.0,1407.0,10.6
1388,2018-10-20,532.0,925.0,5.9,134.0,1385.0,10.7
1389,2018-10-21,366.0,932.0,8.2,359.0,984.0,5.3
1390,2018-10-22,363.0,922.0,6.4,130.0,1367.0,10.5
1391,2018-10-23,357.0,361.0,0.0,651.0,887.0,7.0
1392,2018-10-24,-999.0,-999.0,-999.0,181.0,181.0,0.0
1393,2018-10-25,373.0,376.0,0.1,-999.0,1335.0,10.4
1394,2018-10-26,452.0,733.0,4.3,-999.0,-999.0,-999.0
1395,2018-10-27,321.0,322.0,0.0,-999.0,311.0,0.0
1396,2018-10-28,195.0,195.0,0.0,-999.0,533.0,0.8
1397,2018-10-29,237.0,237.0,0.0,-999.0,483.0,1.3
1398,2018-10-30,292.0,299.0,0.8,-999.0,503.0,0.8
1399,2018-10-31,346.0,807.0,6.1,-999.0,678.0,3.1
1400,2018-11-01,335.0,495.0,4.0,-999.0,672.0,3.3
1401,2018-11-02,378.0,608.0,3.1,-999.0,620.0,1.9
1402,2018-11-03,421.0,432.0,0.4,-999.0,1191.0,9.7
1403,2018-11-04,166.0,166.0,0.0,-999.0,676.0,4.1
1404,2018-11-05,343.0,542.0,4.0,-999.0,1006.0,5.4
1405,2018-11-06,318.0,693.0,6.9,-999.0,586.0,4.5
1406,2018-11-07,250.0,761.0,8.1,-999.0,953.0,8.5
1407,2018-11-08,390.0,400.0,0.5,648.0,806.0,5.2
1408,2018-11-09,270.0,271.0,0.0,386.0,387.0,0.1
1409,2018-11-10,313.0,320.0,0.2,-999.0,-999.0,-999.0
1410,2018-11-11,288.0,493.0,3.2,224.0,877.0,7.3
1411,2018-11-12,198.0,659.0,6.6,171.0,830.0,8.3
1412,2018-11-13,-999.0,-999.0,-999.0,-999.0,-999.0,5.9
1413,2018-11-14,238.0,239.0,0.0,184.0,929.0,9.4
1414,2018-11-15,231.0,568.0,5.3,232.0,878.0,9.0
1415,2018-11-16,176.0,745.0,8.5,133.0,958.0,9.3
1416,2018-11-17,179.0,710.0,8.6,155.0,913.0,9.2
1417,2018-11-18,159.0,688.0,8.6,132.0,914.0,9.2
1418,2018-11-19,142.0,143.0,0.0,511.0,579.0,1.8
1419,2018-11-20,181.0,187.0,0.1,152.0,869.0,8.1
1420,2018-11-21,118.0,118.0,0.0,284.0,744.0,8.2
1421,2018-11-22,143.0,143.0,0.0,244.0,750.0,5.6
1422,2018-11-23,135.0,135.0,0.0,326.0,546.0,5.4
1423,2018-11-24,245.0,301.0,1.0,421.0,456.0,0.4
1424,2018-11-25,187.0,191.0,0.2,407.0,565.0,5.9
1425,2018-11-26,146.0,146.0,0.0,490.0,650.0,3.8
1426,2018-11-27,108.0,108.0,0.0,409.0,409.0,0.0
1427,2018-11-28,310.0,474.0,5.7,355.0,722.0,8.6
1428,2018-11-29,294.0,453.0,4.6,397.0,521.0,3.8
1429,2018-11-30,143.0,143.0,0.0,343.0,343.0,0.0
1430,2018-12-01,287.0,358.0,2.4,240.0,784.0,6.8
1431,2018-12-02,77.0,77.0,0.0,177.0,177.0,0.0
1432,2018-12-03,128.0,131.0,0.1,276.0,281.0,0.1
1433,2018-12-04,203.0,205.0,0.1,206.0,223.0,0.0
1434,2018-12-05,217.0,219.0,0.2,334.0,339.0,0.1
1435,2018-12-06,115.0,115.0,0.0,491.0,582.0,2.2
1436,2018-12-07,122.0,123.0,0.0,273.0,275.0,0.4
1437,2018-12-08,183.0,188.0,0.2,213.0,213.0,0.0
1438,2018-12-09,145.0,145.0,0.0,189.0,190.0,0.0
1439,2018-12-10,234.0,342.0,2.4,175.0,175.0,0.0
1440,2018-12-11,169.0,171.0,0.0,335.0,335.0,0.0
1441,2018-12-12,177.0,192.0,0.6,-999.0,945.0,8.4
1442,2018-12-13,240.0,450.0,4.0,-999.0,879.0,8.5
1443,2018-12-14,195.0,231.0,1.2,-999.0,822.0,8.5
1444,2018-12-15,107.0,107.0,0.0,-999.0,776.0,8.4
1445,2018-12-16,141.0,141.0,0.0,230.0,230.0,0.0
1446,2018-12-17,234.0,246.0,0.6,379.0,419.0,0.5
1447,2018-12-18,216.0,374.0,3.3,-999.0,730.0,7.9
1448,2018-12-19,120.0,120.0,0.0,239.0,245.0,0.4
1449,2018-12-20,186.0,186.0,0.0,394.0,492.0,2.3
1450,2018-12-21,47.0,47.0,0.0,208.0,208.0,0.0
1451,2018-12-22,214.0,246.0,1.2,134.0,161.0,0.0
1452,2018-12-23,146.0,146.0,0.0,158.0,232.0,0.0
1453,2018-12-24,159.0,160.0,0.1,255.0,257.0,0.0
1454,2018-12-25,148.0,149.0,0.0,-999.0,700.0,4.4
1455,2018-12-26,204.0,494.0,5.9,-999.0,772.0,8.1
1456,2018-12-27,230.0,342.0,3.8,-999.0,600.0,5.6
1457,2018-12-28,151.0,485.0,7.6,-999.0,507.0,5.3
1458,2018-12-29,107.0,107.0,0.0,-999.0,592.0,4.9
1459,2018-12-30,218.0,223.0,0.2,157.0,157.0,0.0
1460,2018-12-31,93.0,93.0,0.0,166.0,166.0,0.0
1461,2019-01-01,96.0,98.0,0.2,-999.0,747.0,8.4
1462,2019-01-02,213.0,350.0,3.9,-999.0,151.0,0.0
1463,2019-01-03,152.0,449.0,5.8,-999.0,453.0,0.4
1464,2019-01-04,165.0,165.0,0.0,-999.0,396.0,0.2
1465,2019-01-05,56.0,56.0,0.0,-999.0,144.0,0.0
1466,2019-01-06,152.0,152.0,0.0,-999.0,280.0,0.0
1467,2019-01-07,124.0,125.0,0.0,-999.0,440.0,0.1
1468,2019-01-08,157.0,174.0,1.0,-999.0,197.0,0.0
1469,2019-01-09,145.0,145.0,0.0,-999.0,263.0,0.0
1470,2019-01-10,177.0,177.0,0.0,-999.0,372.0,0.0
1471,2019-01-11,136.0,136.0,0.0,-999.0,775.0,5.3
1472,2019-01-12,135.0,135.0,0.0,-999.0,602.0,3.3
